tur_id,player_hand_val,player_hand_type,dealer_up,true_count,action,sonuc
32827,20,Soft,7,-0.34,stand,kazandi
32827,20,Hard,7,-0.34,stand,kazandi
32828,20,Hard,Q,-0.34,stand,kazandi
32828,12,Hard,Q,-0.34,hit,kaybetti
32828,14,Hard,Q,-0.17,hit,
32829,17,Hard,7,-0.34,stand,push
32829,16,Hard,7,-0.34,hit,kaybetti
32830,14,Hard,4,0.17,stand,kaybetti
32830,18,Hard,4,0.17,stand,kaybetti
32831,8,Hard,A,-0.17,hit,kaybetti
32831,14,Hard,A,0.0,hit,kaybetti
32831,17,Hard,A,-0.17,stand,
32832,9,Hard,9,-0.17,double,kaybetti
32832,21,Soft,9,-0.17,stand,kazandi
32833,11,Hard,2,0.85,double,kaybetti
32833,8,Hard,2,1.02,hit,kaybetti
32833,17,Hard,2,1.03,stand,
32834,14,Hard,5,0.34,stand,kaybetti
32834,13,Hard,5,0.34,stand,kaybetti
32835,15,Hard,J,0.0,hit,kazandi
32835,18,Hard,J,0.17,stand,kazandi
32835,12,Hard,J,0.17,hit,
32835,19,Hard,J,0.17,stand,
32836,20,Hard,A,-0.85,stand,kaybetti
32836,18,Hard,A,-0.85,stand,kaybetti
32837,15,Hard,A,-0.34,hit,push
32837,16,Soft,A,-0.51,hit,kaybetti
32837,21,Soft,A,-0.34,stand,
32837,17,Hard,A,-0.34,stand,
32838,17,Hard,Q,-0.34,stand,kaybetti
32838,15,Hard,Q,-0.34,hit,kaybetti
32839,16,Hard,2,0.51,stand,kaybetti
32839,13,Hard,2,0.51,stand,kaybetti
32840,15,Hard,5,0.68,stand,kaybetti
32840,13,Hard,5,0.68,stand,kaybetti
32841,7,Hard,5,0.51,hit,kaybetti
32841,15,Hard,5,0.51,stand,kaybetti
32841,13,Hard,5,0.51,stand,
32842,16,Hard,Q,-0.34,hit,kaybetti
32842,13,Hard,Q,-0.51,hit,kaybetti
32842,17,Hard,Q,-0.34,stand,
32843,20,Hard,8,-0.17,stand,kazandi
32843,14,Hard,8,-0.17,hit,kazandi
32843,16,Hard,8,0.0,hit,
32843,18,Hard,8,0.17,stand,
32844,16,Soft,4,0.34,stand,kaybetti
32844,15,Hard,4,0.34,stand,kaybetti
32845,13,Hard,Q,-0.17,hit,kaybetti
32845,18,Hard,Q,-0.34,stand,kazandi
32846,12,Hard,K,0.17,hit,kaybetti
32846,12,Hard,K,0.0,hit,push
32846,18,Hard,K,0.17,stand,
32847,14,Hard,7,0.0,hit,kaybetti
32847,15,Soft,7,-0.17,hit,kaybetti
32847,18,Hard,7,-0.17,stand,
32848,20,Soft,K,-0.68,stand,push
32848,17,Hard,K,-0.68,stand,kaybetti
32849,19,Hard,K,-0.17,stand,kaybetti
32849,5,Hard,K,-0.17,hit,kaybetti
32849,8,Hard,K,0.0,hit,
32849,18,Hard,K,-0.17,stand,
32850,20,Hard,K,-0.51,stand,kaybetti
32850,19,Hard,K,-0.51,stand,kaybetti
32851,19,Hard,8,0.0,stand,kazandi
32851,14,Hard,8,0.0,hit,kaybetti
32852,13,Hard,A,0.17,hit,kazandi
32852,21,Hard,A,0.17,stand,kazandi
32852,15,Hard,A,0.17,hit,
32852,19,Hard,A,0.34,stand,
32853,14,Hard,7,0.34,hit,kaybetti
32853,5,Hard,7,0.17,hit,kazandi
32853,9,Hard,7,0.34,double,
32854,14,Hard,J,0.0,hit,push
32854,20,Hard,J,0.17,stand,kaybetti
32854,9,Hard,J,0.17,hit,
32854,16,Hard,J,0.17,stand,
32855,12,Hard,8,0.68,hit,kaybetti
32855,10,Hard,8,0.51,double,kazandi
32856,21,Soft,7,0.17,stand,push
32856,4,Hard,7,0.17,hit,kaybetti
32856,12,Hard,7,0.17,hit,
32856,18,Hard,7,0.34,stand,
32857,18,Soft,9,0.0,stand,kaybetti
32857,9,Hard,9,0.0,double,push
32858,17,Hard,9,-0.17,stand,kaybetti
32858,11,Hard,9,-0.17,double,kaybetti
32859,15,Hard,9,-0.17,hit,kaybetti
32859,18,Hard,9,-0.17,stand,kaybetti
32860,20,Hard,Q,-0.34,stand,kazandi
32860,12,Hard,Q,-0.34,hit,kaybetti
32861,17,Hard,A,-0.51,stand,push
32861,20,Hard,A,-0.51,stand,kazandi
32862,20,Hard,K,-0.34,stand,kazandi
32862,15,Hard,K,-0.34,hit,kaybetti
32863,13,Hard,5,0.17,stand,kaybetti
32863,18,Hard,5,0.17,stand,push
32864,11,Hard,K,-0.51,hit,kaybetti
32864,15,Hard,K,-0.34,hit,kazandi
32864,17,Hard,K,-0.17,stand,
32864,21,Soft,K,-0.17,stand,
32865,15,Hard,A,-0.17,hit,kazandi
32865,21,Hard,A,0.0,stand,kaybetti
32865,16,Soft,A,0.0,hit,
32865,12,Soft,A,0.17,hit,
32866,6,Hard,A,-0.17,hit,push
32866,16,Hard,A,-0.34,hit,kaybetti
32866,21,Hard,A,-0.17,stand,
32866,19,Hard,A,-0.17,stand,
32867,15,Hard,K,-0.17,hit,kaybetti
32867,18,Hard,K,0.0,stand,kaybetti
32867,12,Hard,K,0.0,hit,
32868,20,Hard,4,0.17,stand,kaybetti
32868,4,Hard,4,0.17,hit,kaybetti
32868,14,Hard,4,0.0,stand,
32869,7,Hard,6,0.85,hit,kaybetti
32869,15,Hard,6,0.85,stand,kaybetti
32869,10,Hard,6,0.85,double,
32870,18,Hard,J,-0.51,stand,kaybetti
32870,12,Hard,J,-0.51,hit,kaybetti
32870,15,Hard,J,-0.34,hit,
32870,18,Hard,J,-0.17,stand,
32871,19,Hard,5,0.17,stand,kazandi
32871,6,Hard,5,0.17,hit,kazandi
32871,16,Hard,5,0.0,stand,
32872,10,Hard,Q,0.17,hit,kaybetti
32872,14,Hard,Q,0.34,hit,push
32872,12,Hard,Q,0.17,hit,
32872,20,Hard,Q,0.17,stand,
32873,17,Hard,8,0.34,stand,kaybetti
32873,7,Hard,8,0.34,hit,kaybetti
32873,18,Soft,8,0.17,stand,
32874,13,Hard,6,0.17,stand,kazandi
32874,13,Hard,6,0.17,stand,kazandi
32875,12,Hard,6,-0.17,stand,kaybetti
32875,17,Hard,6,-0.17,stand,push
32876,12,Hard,A,-0.17,hit,kaybetti
32876,16,Hard,A,-0.34,hit,kaybetti
32877,15,Hard,9,0.0,hit,kaybetti
32877,19,Hard,9,-0.17,stand,kazandi
32878,12,Hard,9,0.34,hit,kazandi
32878,20,Hard,9,0.34,stand,push
32878,8,Hard,9,0.34,hit,
32878,19,Soft,9,0.17,stand,
32879,20,Hard,8,-0.17,stand,kazandi
32879,11,Hard,8,-0.17,double,kaybetti
32880,6,Hard,5,0.68,hit,kazandi
32880,14,Hard,5,0.68,stand,kazandi
32880,15,Hard,5,0.68,stand,
32881,13,Hard,9,0.34,hit,kazandi
32881,14,Soft,9,0.17,hit,kazandi
32881,17,Soft,9,0.34,stand,
32881,14,Hard,9,0.34,hit,
32881,19,Hard,9,0.51,stand,
32882,15,Hard,6,0.34,stand,kaybetti
32882,17,Hard,6,0.34,stand,kaybetti
32883,13,Hard,7,0.0,hit,kazandi
32883,20,Hard,7,0.0,stand,kazandi
32883,18,Hard,7,0.0,stand,
32884,11,Hard,J,-0.17,hit,kaybetti
32884,12,Soft,J,-0.34,hit,kazandi
32884,19,Soft,J,-0.51,stand,
32885,15,Hard,Q,-0.17,hit,kaybetti
32885,20,Soft,Q,-0.17,stand,kazandi
32886,19,Hard,J,-0.51,stand,push
32886,18,Hard,J,-0.51,stand,kaybetti
32887,16,Hard,2,-0.34,stand,kaybetti
32887,20,Hard,2,-0.34,stand,kaybetti
32888,15,Hard,5,-0.17,stand,kaybetti
32888,19,Hard,5,-0.17,stand,kazandi
32889,18,Hard,10,-0.51,stand,push
32889,17,Hard,10,-0.51,stand,kaybetti
32890,15,Hard,2,0.34,stand,kaybetti
32890,13,Hard,2,0.34,stand,kaybetti
32891,17,Hard,J,0.0,stand,kazandi
32891,11,Hard,J,0.0,hit,kaybetti
32891,15,Hard,J,0.17,hit,
32892,17,Hard,2,0.34,stand,kaybetti
32892,16,Hard,2,0.34,stand,kaybetti
32893,15,Hard,2,0.17,stand,kazandi
32893,19,Hard,2,0.17,stand,kazandi
32894,10,Hard,K,-0.34,hit,kaybetti
32894,20,Hard,K,-0.51,stand,kaybetti
32894,18,Hard,K,-0.51,stand,
32895,19,Soft,2,0.0,stand,kaybetti
32895,16,Hard,2,0.0,stand,kaybetti
32896,12,Hard,2,-0.17,stand,kazandi
32896,18,Hard,2,-0.17,stand,kazandi
32897,6,Hard,J,0.17,hit,kaybetti
32897,16,Hard,J,0.0,stand,kazandi
32897,19,Hard,J,0.0,stand,
32898,20,Hard,J,0.0,stand,kazandi
32898,8,Hard,J,0.0,hit,kazandi
32898,17,Hard,J,0.0,stand,
32899,14,Hard,5,0.34,stand,kaybetti
32899,14,Hard,5,0.34,stand,kaybetti
32900,9,Hard,K,0.34,hit,kaybetti
32900,18,Hard,K,0.34,stand,kaybetti
32900,6,Hard,K,0.34,hit,
32900,14,Hard,K,0.34,hit,
32901,18,Hard,3,-0.51,stand,kazandi
32901,20,Hard,3,-0.51,stand,kazandi
32902,14,Hard,5,0.17,stand,kaybetti
32902,10,Hard,5,0.17,double,kaybetti
32903,17,Soft,10,0.17,stand,kazandi
32903,14,Hard,10,0.17,hit,kaybetti
32904,15,Hard,10,0.0,hit,kaybetti
32904,16,Soft,10,0.0,stand,kazandi
32905,5,Hard,8,0.17,hit,kazandi
32905,10,Hard,8,0.34,double,kazandi
32905,20,Hard,8,0.34,stand,
32906,13,Soft,8,0.17,hit,kazandi
32906,21,Soft,8,0.17,stand,kaybetti
32906,13,Hard,8,0.17,hit,
32907,11,Hard,10,0.17,hit,kazandi
32907,21,Hard,10,0.0,stand,kaybetti
32907,13,Hard,10,0.0,hit,
32908,10,Hard,10,0.17,hit,push
32908,20,Hard,10,0.0,stand,kaybetti
32908,12,Hard,10,0.0,hit,
32908,14,Hard,10,0.17,hit,
32908,19,Hard,10,0.34,stand,
32909,7,Hard,8,0.0,hit,kaybetti
32909,17,Hard,8,-0.17,stand,push
32909,18,Hard,8,-0.17,stand,
32910,13,Hard,3,0.17,stand,kaybetti
32910,20,Hard,3,0.17,stand,kaybetti
32911,16,Hard,K,-0.17,hit,kaybetti
32911,12,Hard,K,-0.34,hit,kaybetti
32911,16,Hard,K,-0.17,hit,
32912,9,Hard,Q,0.17,hit,kazandi
32912,20,Soft,Q,0.0,stand,kazandi
32912,17,Hard,Q,0.0,stand,
32913,19,Hard,10,-0.34,stand,push
32913,18,Hard,10,-0.34,stand,kaybetti
32914,20,Hard,J,-0.68,stand,kazandi
32914,21,Soft,J,-0.68,stand,kazandi
32915,10,Hard,10,-0.34,hit,kaybetti
32915,14,Hard,10,-0.17,hit,kazandi
32915,20,Hard,10,-0.34,stand,
32916,21,Soft,4,0.0,stand,push
32916,15,Hard,4,0.0,stand,kaybetti
32917,14,Hard,2,0.17,stand,kaybetti
32917,15,Hard,2,0.17,stand,kaybetti
32918,15,Soft,J,-0.17,hit,kazandi
32918,19,Soft,J,0.0,stand,kaybetti
32918,14,Hard,J,0.0,hit,
32918,16,Hard,J,0.17,stand,
32919,7,Hard,4,0.68,hit,kaybetti
32919,17,Hard,4,0.51,stand,kaybetti
32919,13,Hard,4,0.51,stand,
32920,12,Hard,2,0.17,stand,kaybetti
32920,10,Hard,2,0.17,double,kazandi
32921,16,Hard,6,-0.34,stand,kazandi
32921,21,Soft,6,-0.34,stand,kazandi
32922,21,Soft,2,-0.17,stand,push
32922,13,Soft,2,-0.17,stand,kaybetti
32923,12,Hard,2,-0.17,stand,kaybetti
32923,20,Hard,2,-0.17,stand,kazandi
32924,19,Hard,4,0.0,stand,kazandi
32924,14,Hard,4,0.0,stand,kazandi
32925,12,Hard,2,0.34,stand,kaybetti
32925,16,Soft,2,0.34,stand,kaybetti
32926,16,Hard,10,-0.17,hit,kaybetti
32926,18,Hard,10,-0.34,stand,kaybetti
32927,16,Hard,K,0.0,stand,kazandi
32927,15,Hard,K,0.0,hit,kazandi
32927,20,Hard,K,0.17,stand,
32928,17,Hard,3,0.0,stand,kaybetti
32928,11,Hard,3,0.0,double,kaybetti
32929,20,Hard,3,-0.51,stand,kaybetti
32929,19,Hard,3,-0.51,stand,kaybetti
32930,8,Hard,2,0.34,hit,kaybetti
32930,14,Hard,2,0.51,stand,kaybetti
32930,15,Hard,2,0.51,stand,
32931,20,Hard,A,-0.68,stand,kaybetti
32931,14,Hard,A,-0.68,hit,push
32931,21,Hard,A,-0.68,stand,
32932,18,Hard,Q,-0.51,stand,kaybetti
32932,17,Hard,Q,-0.51,stand,kaybetti
32933,18,Hard,A,-0.51,stand,kaybetti
32933,19,Hard,A,-0.51,stand,kaybetti
32934,20,Hard,8,-0.34,stand,kazandi
32934,12,Hard,8,-0.34,hit,kaybetti
32934,15,Hard,8,-0.17,hit,
32935,13,Hard,A,-0.68,hit,kaybetti
32935,18,Hard,A,-0.51,stand,push
32935,21,Soft,A,-0.51,stand,
32936,18,Hard,3,-0.34,stand,kazandi
32936,18,Soft,3,-0.34,stand,kazandi
32937,13,Hard,5,0.17,stand,kaybetti
32937,18,Hard,5,0.17,stand,kazandi
32938,14,Hard,2,0.0,stand,kazandi
32938,14,Hard,2,0.0,stand,kazandi
32939,15,Hard,2,0.34,stand,kaybetti
32939,17,Hard,2,0.34,stand,kaybetti
32940,12,Hard,A,-0.34,hit,kazandi
32940,13,Soft,A,-0.51,hit,push
32940,16,Soft,A,-0.34,hit,
32940,21,Soft,A,-0.17,stand,
32940,20,Soft,A,-0.17,stand,
32941,12,Hard,8,0.34,hit,push
32941,21,Hard,8,0.34,stand,kaybetti
32941,14,Hard,8,0.34,hit,
32941,17,Hard,8,0.51,stand,
32942,12,Hard,K,0.17,hit,kaybetti
32942,18,Hard,K,0.0,stand,kazandi
32943,17,Hard,K,-0.51,stand,kaybetti
32943,15,Hard,K,-0.51,hit,kaybetti
32944,14,Hard,7,0.0,hit,kaybetti
32944,18,Hard,7,0.17,stand,kazandi
32944,16,Soft,7,0.17,hit,
32944,20,Soft,7,0.34,stand,
32945,20,Soft,4,-0.51,stand,kaybetti
32945,21,Soft,4,-0.51,stand,push
32946,19,Hard,7,-0.34,stand,kazandi
32946,17,Hard,7,-0.34,stand,kazandi
32947,15,Hard,7,0.0,hit,kazandi
32947,20,Hard,7,0.17,stand,kazandi
32947,18,Soft,7,0.17,stand,
32948,12,Hard,A,-0.17,hit,kaybetti
32948,20,Hard,A,-0.17,stand,kaybetti
32948,12,Hard,A,-0.17,hit,
32949,13,Hard,7,0.51,hit,kazandi
32949,21,Hard,7,0.51,stand,kazandi
32949,9,Hard,7,0.51,double,
32950,21,Soft,J,-0.85,stand,kazandi
32950,17,Hard,J,-0.85,stand,kaybetti
32951,13,Hard,10,-0.51,hit,push
32951,20,Hard,10,-0.51,stand,kaybetti
32951,17,Hard,10,-0.51,stand,
32952,16,Hard,K,-0.34,hit,kaybetti
32952,17,Hard,K,-0.34,stand,kaybetti
32953,21,Soft,5,0.17,stand,kazandi
32953,13,Hard,5,0.17,stand,kaybetti
32954,13,Hard,8,-0.34,hit,kaybetti
32954,20,Hard,8,-0.51,stand,kazandi
32955,12,Hard,Q,0.34,hit,kaybetti
32955,9,Hard,Q,0.17,hit,kazandi
32955,15,Hard,Q,0.34,hit,
32955,18,Hard,Q,0.51,stand,
32956,6,Hard,8,0.34,hit,kaybetti
32956,8,Hard,8,0.51,hit,kazandi
32956,10,Hard,8,0.68,double,
32956,12,Hard,8,0.86,hit,
32956,18,Hard,8,1.03,stand,
32957,19,Soft,6,-0.17,stand,kazandi
32957,15,Hard,6,-0.17,stand,kazandi
32958,15,Hard,7,-0.34,hit,kazandi
32958,19,Hard,7,-0.17,stand,kazandi
32958,20,Hard,7,-0.17,stand,
32959,14,Hard,2,0.17,stand,kaybetti
32959,14,Soft,2,0.17,stand,kaybetti
32960,11,Hard,9,0.68,double,kaybetti
32960,9,Hard,9,0.85,double,push
32961,15,Hard,3,-0.34,stand,kaybetti
32961,21,Soft,3,-0.34,stand,kazandi
32962,18,Hard,6,0.17,stand,kaybetti
32962,10,Hard,6,0.17,double,kazandi
32963,18,Hard,J,-0.17,stand,kaybetti
32963,15,Hard,J,-0.17,hit,kaybetti
32963,17,Hard,J,0.0,stand,
32964,10,Hard,8,0.0,double,push
32964,12,Hard,8,0.0,hit,kaybetti
32964,17,Hard,8,0.17,stand,
32965,13,Hard,Q,-0.17,hit,kaybetti
32965,17,Hard,Q,-0.34,stand,kazandi
32966,16,Hard,A,-0.34,hit,kaybetti
32966,15,Soft,A,-0.34,hit,kaybetti
32966,15,Soft,A,-0.51,hit,
32966,18,Soft,A,-0.34,stand,
32967,12,Hard,Q,-0.17,hit,kazandi
32967,21,Hard,Q,-0.17,stand,kazandi
32967,20,Soft,Q,-0.17,stand,
32968,13,Hard,7,-0.34,hit,kazandi
32968,16,Hard,7,-0.17,hit,kazandi
32968,21,Hard,7,0.0,stand,
32968,20,Hard,7,0.0,stand,
32969,12,Hard,6,0.17,stand,kaybetti
32969,10,Hard,6,0.17,double,kaybetti
32970,8,Hard,5,0.51,hit,kazandi
32970,10,Hard,5,0.68,double,kazandi
32970,14,Hard,5,0.68,stand,
32971,18,Hard,J,-0.85,stand,kaybetti
32971,20,Hard,J,-0.85,stand,push
32972,13,Hard,8,-0.17,hit,kaybetti
32972,15,Hard,8,-0.34,hit,kaybetti
32973,19,Soft,2,0.0,stand,kaybetti
32973,16,Soft,2,0.0,stand,kaybetti
32974,20,Soft,10,-0.68,stand,kazandi
32974,21,Soft,10,-0.68,stand,kazandi
32975,19,Hard,2,0.51,stand,kazandi
32975,7,Hard,2,0.51,hit,kazandi
32975,10,Hard,2,0.68,double,
32976,20,Hard,2,0.0,stand,kaybetti
32976,8,Hard,2,0.0,hit,kaybetti
32976,17,Hard,2,0.0,stand,
32977,15,Hard,9,-0.17,hit,kaybetti
32977,16,Soft,9,-0.34,hit,kazandi
32977,16,Hard,9,-0.34,hit,
32977,21,Hard,9,-0.17,stand,
32978,12,Hard,9,-0.17,hit,kaybetti
32978,14,Hard,9,0.0,hit,kazandi
32978,20,Hard,9,-0.17,stand,
32979,17,Hard,J,-0.68,stand,kaybetti
32979,21,Soft,J,-0.68,stand,kazandi
32980,8,Hard,A,0.0,hit,kaybetti
32980,19,Soft,A,-0.17,stand,kaybetti
32980,12,Hard,A,-0.17,hit,
32980,20,Hard,A,-0.17,stand,
32981,7,Hard,7,0.34,hit,kaybetti
32981,15,Hard,7,0.34,hit,push
32981,19,Hard,7,0.17,stand,
32982,12,Hard,A,-0.17,hit,kaybetti
32982,16,Hard,A,0.0,hit,kaybetti
32982,12,Hard,A,0.0,hit,
32982,17,Hard,A,0.17,stand,
32983,15,Hard,9,0.34,hit,kaybetti
32983,13,Hard,9,0.17,hit,kaybetti
32983,18,Hard,9,0.34,stand,
32984,18,Hard,3,0.17,stand,kaybetti
32984,10,Hard,3,0.17,double,kaybetti
32985,14,Soft,5,0.34,stand,kazandi
32985,7,Hard,5,0.34,hit,kazandi
32985,16,Hard,5,0.34,stand,
32986,16,Soft,10,0.0,stand,kaybetti
32986,14,Soft,10,0.0,hit,kaybetti
32986,17,Soft,10,0.17,stand,
32987,21,Soft,A,-0.51,stand,kazandi
32987,18,Hard,A,-0.51,stand,kaybetti
32988,20,Hard,Q,-0.51,stand,kazandi
32988,14,Hard,Q,-0.51,hit,kaybetti
32989,14,Hard,A,0.17,hit,kaybetti
32989,8,Hard,A,0.17,hit,kaybetti
32989,12,Hard,A,0.34,hit,
32990,16,Hard,9,0.34,hit,kaybetti
32990,18,Hard,9,0.51,stand,kaybetti
32990,13,Hard,9,0.51,hit,
32990,17,Hard,9,0.68,stand,
32991,10,Hard,5,0.68,double,kazandi
32991,14,Hard,5,0.68,stand,kazandi
32992,11,Hard,7,0.51,double,kazandi
32992,11,Hard,7,0.51,double,kazandi
32993,14,Hard,A,0.0,hit,kaybetti
32993,16,Hard,A,0.17,hit,kazandi
32993,8,Hard,A,0.17,hit,
32993,19,Soft,A,0.0,stand,
32994,12,Hard,3,0.17,stand,kazandi
32994,10,Hard,3,0.17,double,kazandi
32995,15,Hard,Q,0.0,hit,kazandi
32995,19,Hard,Q,0.17,stand,kaybetti
32995,14,Hard,Q,0.17,hit,
32996,14,Hard,A,-0.34,hit,kaybetti
32996,12,Hard,A,-0.51,hit,kaybetti
32996,17,Hard,A,-0.34,stand,
32997,16,Hard,7,0.0,hit,kaybetti
32997,16,Hard,7,-0.17,hit,kazandi
32997,21,Hard,7,0.0,stand,
32998,13,Hard,Q,0.0,hit,push
32998,20,Hard,Q,0.0,stand,kaybetti
32998,7,Hard,Q,0.0,hit,
32998,9,Hard,Q,0.17,hit,
32998,16,Hard,Q,0.17,stand,
32999,6,Hard,6,0.34,hit,kazandi
32999,8,Hard,6,0.51,hit,kazandi
32999,17,Hard,6,0.51,stand,
32999,21,Soft,6,0.51,stand,
33000,15,Hard,7,-0.17,hit,kaybetti
33000,19,Hard,7,-0.17,stand,kazandi
33001,8,Hard,K,0.34,hit,push
33001,11,Hard,K,0.51,hit,kaybetti
33001,20,Hard,K,0.51,stand,
33001,7,Hard,K,0.51,hit,
33001,17,Hard,K,0.34,stand,
33002,19,Soft,6,0.17,stand,kazandi
33002,14,Hard,6,0.17,stand,kaybetti
